source_kind,review_index,drive_id,current_filename,relative_path,vertical,country,language,format,angle,person,orientation,p_orient,confidence,notes,proposed_stem,ready_for_rename,variant,proposed_filename,destination_folder,queue_action
VID,109,1T4IL1hOpwmQf9Zy0T-GIluNu8Xvo4TXZ,88 - Story Ingles__DAG92aQ5cwI.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/88 - Story Ingles__DAG92aQ5cwI.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.96,card approved,CC_US_EN_VID_APROBACION_NV,yes,010,CC_US_EN_VID_APROBACION_NV_010.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,110,12qZrHnrKbHRT8nQGhvzS7ZHQYL5xj30T,89 - Story Ingles__DAG92YWG0PM.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/89 - Story Ingles__DAG92YWG0PM.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,credit card approved,CC_US_EN_VID_APROBACION_NV,yes,011,CC_US_EN_VID_APROBACION_NV_011.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,111,1HVBbQ2_0FFO0kduPno2IYlKu1nwBjepK,93 - IA - Story Ingles__DAHGTJXGAwY.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/93 - IA - Story Ingles__DAHGTJXGAwY.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.86,value 15890,CC_US_EN_VID_LIMITE_ALTO_PV,yes,015,CC_US_EN_VID_LIMITE_ALTO_PV_015.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,112,11kQC_rkO7alB2pQtQF_T2pOLajUPD_9v,94 - Story Ingles.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/94 - Story Ingles.mp4,CC,US,EN,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.93,value 13678 limited offer,CC_US_EN_VID_LIMITE_ALTO_NV,yes,003,CC_US_EN_VID_LIMITE_ALTO_NV_003.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,113,1PztoPObxReYOPKwPUuQJRKMw925ByJgv,95 - Story Ingles.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/95 - Story Ingles.mp4,CC,US,EN,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.93,value 13678 limited offer,CC_US_EN_VID_LIMITE_ALTO_NV,yes,004,CC_US_EN_VID_LIMITE_ALTO_NV_004.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,114,1B6Ked4Nx-xv_F1qF7zml1KpMqWoD_GcH,96 - Story Ingles.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/96 - Story Ingles.mp4,CC,US,EN,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.93,value 13678,CC_US_EN_VID_LIMITE_ALTO_NV,yes,005,CC_US_EN_VID_LIMITE_ALTO_NV_005.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,115,1A8qBvVHoCkDDVd6Cl5jEJH_T7iwRchbQ,97 - Story Ingles.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/97 - Story Ingles.mp4,CC,US,EN,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.93,value 13678,CC_US_EN_VID_LIMITE_ALTO_NV,yes,006,CC_US_EN_VID_LIMITE_ALTO_NV_006.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,116,17x3EqTw9aRkwakjlHGTiCan_Kp_jndlZ,99 - Story Ingles__DAGjr7uz9QM.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/99 - Story Ingles__DAGjr7uz9QM.mp4,CC,US,EN,VID,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.91,value 13678,CC_US_EN_VID_LIMITE_ALTO_NV,yes,007,CC_US_EN_VID_LIMITE_ALTO_NV_007.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,117,1IwhDOs3fZxFdvTj2BkXGwEdqwM84TSkM,BACKUP - ALEMANHA.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/BACKUP - ALEMANHA.mp4,CC,DE,DE,VID,APROBACION,PERSON,VERTICAL,PV,0.88,kreditkarte genehmigt hand card,CC_DE_DE_VID_APROBACION_PV,yes,005,CC_DE_DE_VID_APROBACION_PV_005.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,118,17y0yH1c3gielpMixBRSuxyaIB2CtYxV7,Copia de 101 - Story espanhol__DAHAglCgVNA.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/Copia de 101 - Story espanhol__DAHAglCgVNA.mp4,CC,US,ES,VID,UNKNOWN,PERSON,VERTICAL,PV,0.78,woman cards text unclear,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
VID,119,1VgjPQbisrxgkVYdf4OWYzb2n6_sQJcwt,Copia de 25 - IA - Story Ingles__DAHFSlgUNtU.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/Copia de 25 - IA - Story Ingles__DAHFSlgUNtU.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.88,value 14567,CC_US_EN_VID_LIMITE_ALTO_PV,yes,016,CC_US_EN_VID_LIMITE_ALTO_PV_016.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,120,14AoY8Od6Z2ojcI7A7ITy681315nJJCLg,Copy of 72 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/Copy of 72 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,approved for you,CC_US_EN_VID_APROBACION_NV,yes,012,CC_US_EN_VID_APROBACION_NV_012.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,121,1KNqqFauYnLMW3eOklZson2hwKcEM1ism,Criativo 2 - Xyvlov - Storie - 1.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/Criativo 2 - Xyvlov - Storie - 1.mp4,CC,DE,DE,VID,APROBACION,PERSON,VERTICAL,PV,0.92,kreditkarte genehmigt hand card,CC_DE_DE_VID_APROBACION_PV,yes,006,CC_DE_DE_VID_APROBACION_PV_006.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,122,1Qhu8IaXD9866y1QKfxfx7QUY9zeLLSGS,Criativo 2 - Xyvlov - Storie - 2.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/Criativo 2 - Xyvlov - Storie - 2.mp4,CC,DE,DE,VID,APROBACION,PERSON,VERTICAL,PV,0.92,german approved hand card,CC_DE_DE_VID_APROBACION_PV,yes,007,CC_DE_DE_VID_APROBACION_PV_007.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,123,1RzyRkE6MV6aeUaKD836WpC25I39J5IZF,Criativo 2 - Xyvlov - Storie - 3.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/Criativo 2 - Xyvlov - Storie - 3.mp4,CC,DE,DE,VID,APROBACION,PERSON,VERTICAL,PV,0.91,german approval hand card,CC_DE_DE_VID_APROBACION_PV,yes,008,CC_DE_DE_VID_APROBACION_PV_008.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,124,1JoJa3lf94yPwjt6FN5ZIJ1oqi5Phrf8B,Cópia de 61 - Story (Ingles)__DAGqPv0xn_w.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/Cópia de 61 - Story (Ingles)__DAGqPv0xn_w.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,approved for you value 4550,CC_US_EN_VID_APROBACION_NV,yes,013,CC_US_EN_VID_APROBACION_NV_013.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,125,1TxO5PKCVBCnpAuFohauh-eYQBaX0vk24,en-03-criativoantigo-stories.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/en-03-criativoantigo-stories.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.95,credit card approved,CC_US_EN_VID_APROBACION_NV,yes,014,CC_US_EN_VID_APROBACION_NV_014.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,126,13XY2su8PWQgmD4TXOawSqxWpKNx2eJYO,2.mp4,UPLOAD_CANVAS/cartao de credito/videos/unknown/2.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.88,approved card,CC_US_EN_VID_APROBACION_NV,yes,015,CC_US_EN_VID_APROBACION_NV_015.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,127,1Cf2piB3amZ99Y9-yYYh9rwVyqGsIdxK7,22 - IA - Story Espanhol__DAHGZFOHui4.mp4,UPLOAD_CANVAS/cartao de credito/videos/unknown/22 - IA - Story Espanhol__DAHGZFOHui4.mp4,CC,US,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.82,value 12898,CC_US_ES_VID_LIMITE_ALTO_PV,yes,008,CC_US_ES_VID_LIMITE_ALTO_PV_008.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,128,17QRG2sS2jQfC3OQ_jEif3MymaShF-Nv7,23 - IA - Story Espanhol__DAHGfOSURjM.mp4,UPLOAD_CANVAS/cartao de credito/videos/unknown/23 - IA - Story Espanhol__DAHGfOSURjM.mp4,CC,MX,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.82,value 13990 Mexico,CC_MX_ES_VID_LIMITE_ALTO_PV,yes,005,CC_MX_ES_VID_LIMITE_ALTO_PV_005.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,129,1iplRjEh7nL0nVzJeioO5ZyeNp6RB_OeS,42 - IA - Story KELLY Mexico__DAHGGQWoakI.mp4,UPLOAD_CANVAS/cartao de credito/videos/unknown/42 - IA - Story KELLY Mexico__DAHGGQWoakI.mp4,CC,MX,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.78,value 18500 Mexico,CC_MX_ES_VID_LIMITE_ALTO_PV,yes,006,CC_MX_ES_VID_LIMITE_ALTO_PV_006.mp4,MGS-CRIATIVOS/CC_MX_ES/VID/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,130,1EuWnEgAbZxDONfqvqvMrHUP90z8apsOr,43 - IA - Story KELLY Mexico__DAHGGZEoXvs.mp4,UPLOAD_CANVAS/cartao de credito/videos/unknown/43 - IA - Story KELLY Mexico__DAHGGZEoXvs.mp4,CC,MX,ES,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.70,value 17789 Mexico,CC_MX_ES_VID_LIMITE_ALTO_PV,no,007,CC_MX_ES_VID_LIMITE_ALTO_PV_007.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
